time [s],NN_interval [s/256](/api/datatype/318/)
20601.1015625,259
20602.21484375,285
20603.32421875,284
20609.7734375,288
20612.03515625,283
20614.05078125,267
20616.23046875,274
20618.44140625,294
20619.578125,291
20622.51171875,254
20624.48828125,242
20626.47265625,270
20630.515625,266
20631.515625,256
20635.890625,227
20636.97265625,277
20639.796875,224
20640.73828125,241
20642.5078125,216
20643.35546875,217
20646.29296875,248
20648.08203125,232
20650.00390625,230
20651.70703125,219
20653.50390625,230
20654.40234375,230
20655.453125,269
20657.75390625,286
20663.33203125,258
20665.859375,212
20667.66015625,245
20668.5390625,225
20670.3984375,242
20671.47265625,275
20672.44921875,250
20674.5546875,287
20680.015625,229
20680.91015625,229
20681.9375,263
20684.14453125,269
20686.12890625,267
20688.14453125,242
20689.99609375,247
20692.1328125,259
20693.890625,227
20695.68359375,230
20696.52734375,216
20697.3671875,215
20698.34375,250
20700.3671875,243
20702.31640625,237
20703.9609375,205
20704.76953125,207
20705.58984375,210
20706.453125,221
20707.28125,212
20708.15625,224
20709.0390625,226
20709.88671875,217
20710.6640625,199
20711.40234375,189
20712.20703125,206
20718.34765625,255
20720.234375,247
20726.66796875,264
20728.578125,253
20730.7265625,262
20732.90234375,297
20737.89453125,259
20738.81640625,236
20741.86328125,265
20758.20703125,241
20760.41796875,205
20762.2421875,241
20763.171875,238
20764.1484375,250
20765.26953125,287
20766.30859375,266
20768.19140625,227
20769.14453125,244
20773.62109375,293
20775.8359375,266
20780.12890625,268
20783.53515625,286
20785.625,282
20787.7890625,274
20788.78125,254
20789.8515625,274
20792.0625,280
20794.0859375,268
20796.30078125,272
20798.25390625,256
20800.390625,277
20801.390625,256
20803.203125,227
20809.00390625,282
20809.984375,251
20810.95703125,249
20814.2734375,290
20816.44140625,270
20817.4140625,249
20818.3828125,248
20821.8515625,305
20824.13671875,286
20825.1953125,271
20826.1484375,244
20827.06640625,235
20827.9921875,237
20828.87109375,225
20829.75390625,226
20830.6953125,241
20834.1484375,294
20837.015625,238
20839.0,261
20839.98046875,251
20841.88671875,250
20843.95703125,266
20844.9375,251
20846.73046875,230
20847.59765625,222
20848.44140625,216
20849.23046875,202
20850.00390625,198
20850.7734375,197
20851.55078125,199
20852.3203125,197
20853.05859375,189
20853.80078125,190
20854.62890625,212
20855.50390625,224
20856.47265625,248
20857.515625,267
20858.5703125,270
20861.515625,265
20863.62109375,257
20865.5390625,242
20866.50390625,247
20867.43359375,238
20868.5390625,283
20871.26171875,331
20875.4453125,255
20876.3828125,240
20877.34765625,247
20879.453125,260
20881.63671875,297
20882.69140625,270
20884.625,245
20886.56640625,241
20888.29296875,223
20890.13671875,245
20891.015625,225
20892.796875,231
20893.7265625,238
20894.62890625,231
20895.5,223
20896.41015625,233
20897.296875,227
20908.9140625,228
20909.8046875,228
20910.69140625,227
20911.53515625,216
20912.44921875,234
20914.4375,257
20915.3671875,238
20916.37890625,259
20918.47265625,261
20920.21875,221
20921.9921875,219
20922.85546875,221
20923.8359375,251
20925.96484375,279
20937.0703125,248
20937.94921875,225
20938.86328125,234
20940.82421875,260
20941.67578125,218
20945.546875,252
20947.2734375,219
20948.1171875,216
20949.05859375,241
20949.96484375,232
20950.96875,257
20953.31640625,290
20955.3984375,270
20957.40234375,253
20958.2890625,227
20959.24609375,245
20961.44140625,285
20965.51171875,265
20967.51171875,272
20969.5859375,259
20971.546875,266
20973.65234375,270
20999.61328125,281
21001.87109375,283
21004.11328125,307
21010.51953125,260
21017.9140625,269
21018.84765625,239
21021.765625,257
21022.7265625,246
21023.69140625,247
21024.66015625,248
21025.671875,259
21026.5859375,234
21028.484375,258
21030.6640625,276
21032.66015625,262
21034.71484375,264
21035.6328125,235
21036.5859375,244
21038.578125,258
21039.51953125,241
21040.5234375,257
21042.58984375,258
21044.6015625,272
21046.86328125,279
21048.98828125,277
