time [s],inspiration_epoch [na] (/api/datatype/34/)
33427.00000000,16317
33427.00000000,16321
33428.00000000,16308
33429.00000000,16316
33430.00000000,16300
33430.00000000,16300
33431.00000000,16322
33432.00000000,16312
33433.00000000,16322
33434.00000000,16292
33435.00000000,16309
33435.00000000,16301
33436.00000000,16319
33437.00000000,16334
33438.00000000,16305
33440.00000000,16321
33441.00000000,16319
33442.00000000,16320
33443.00000000,16307
33445.00000000,16285
33445.00000000,16336
33446.00000000,16326
33447.00000000,16302
33448.00000000,16322
33448.00000000,16306
33450.00000000,16318
33451.00000000,16312
33452.00000000,16314
33453.00000000,16328
33454.00000000,16327
33455.00000000,16315
33456.00000000,16322
33458.00000000,16336
33458.00000000,16315
33459.00000000,16312
33460.00000000,16305
33460.00000000,16305
33462.00000000,16317
33463.00000000,16299
33463.00000000,16303
33464.00000000,16305
33464.00000000,16332
33465.00000000,16327
33466.00000000,16308
33467.00000000,16313
33467.00000000,16296
33468.00000000,16294
33469.00000000,16340
33469.00000000,16322
33470.00000000,16305
33471.00000000,16315
33472.00000000,16291
33473.00000000,16299
33474.00000000,16307
33475.00000000,16299
33476.00000000,16321
33477.00000000,16287
33477.00000000,16304
33478.00000000,16298
33479.00000000,16292
33479.00000000,16339
33481.00000000,16329
33482.00000000,16324
33483.00000000,16309
33484.00000000,16323
33485.00000000,16322
33487.00000000,16313
33487.00000000,16311
33488.00000000,16306
33490.00000000,16305
33491.00000000,16296
33503.00000000,16301
33506.00000000,16326
33508.00000000,16312
33510.00000000,16338
33513.00000000,16330
33519.00000000,16306
33521.00000000,16304
33525.00000000,16311
33527.00000000,16313
33529.00000000,16322
33532.00000000,16315
33535.00000000,16309
33536.00000000,16340
33538.00000000,16328
33539.00000000,16328
33541.00000000,16316
33542.00000000,16306
33547.00000000,16304
33548.00000000,16324
33549.00000000,16330
33551.00000000,16331
33552.00000000,16295
33554.00000000,16285
33554.00000000,16288
33557.00000000,16328
33558.00000000,16290
33559.00000000,16315
33560.00000000,16287
33561.00000000,16325
33562.00000000,16305
33563.00000000,16298
33564.00000000,16337
33565.00000000,16323
33566.00000000,16329
33568.00000000,16300
33568.00000000,16290
33569.00000000,16298
33572.00000000,16300
33574.00000000,16301
33575.00000000,16302
33576.00000000,16301
33577.00000000,16321
33578.00000000,16303
33578.00000000,16294
33579.00000000,16311
33580.00000000,16309
33581.00000000,16310
33582.00000000,16319
33582.00000000,16296
33583.00000000,16306
33584.00000000,16310
33584.00000000,16310
33585.00000000,16302
33586.00000000,16298
33587.00000000,16313
33588.00000000,16328
33589.00000000,16331
33589.00000000,16318
33590.00000000,16316
33591.00000000,16303
33592.00000000,16325
33593.00000000,16322
33594.00000000,16328
33595.00000000,16326
33596.00000000,16326
33596.00000000,16338
33597.00000000,16322
33598.00000000,16320
33601.00000000,16299
33602.00000000,16317
33605.00000000,16309
33607.00000000,16310
33608.00000000,16307
33610.00000000,16296
33611.00000000,16296
33612.00000000,16297
33613.00000000,16310
33614.00000000,16313
33615.00000000,16304
33616.00000000,16319
33617.00000000,16313
33618.00000000,16324
33619.00000000,16298
33620.00000000,16280
33623.00000000,16297
33626.00000000,16276
33629.00000000,16274
33630.00000000,16320
33632.00000000,16308
33633.00000000,16307
33637.00000000,16271
33638.00000000,16268
33639.00000000,16296
33640.00000000,16327
33642.00000000,16313
33643.00000000,16329
33644.00000000,16319
33645.00000000,16308
33646.00000000,16331
33647.00000000,16326
33648.00000000,16316
33649.00000000,16322
33650.00000000,16325
33650.00000000,16328
33651.00000000,16330
33652.00000000,16330
33653.00000000,16326
33653.00000000,16316
33654.00000000,16322
33655.00000000,16328
33656.00000000,16316
33656.00000000,16327
33657.00000000,16326
33661.00000000,16311
33662.00000000,16312
33663.00000000,16334
33665.00000000,16294
33667.00000000,16329
33667.00000000,16326
33669.00000000,16314
33670.00000000,16319
33671.00000000,16321
33672.00000000,16312
33673.00000000,16317
33673.00000000,16322
33674.00000000,16322
33675.00000000,16312
33676.00000000,16334
33676.00000000,16329
33677.00000000,16320
33678.00000000,16325
33679.00000000,16333
33680.00000000,16329
33681.00000000,16329
33682.00000000,16309
33682.00000000,16325
33683.00000000,16326
33684.00000000,16313
33684.00000000,16330
33685.00000000,16326
33686.00000000,16310
33687.00000000,16321
33688.00000000,16336
33689.00000000,16322
33689.00000000,16314
33690.00000000,16328
33691.00000000,16321
33692.00000000,16306
33694.00000000,16308
33696.00000000,16328
33696.00000000,16326
33697.00000000,16321
33698.00000000,16310
33699.00000000,16330
33700.00000000,16315
33700.00000000,16313
33701.00000000,16303
33702.00000000,16322
33703.00000000,16330
33703.00000000,16321
33704.00000000,16315
33705.00000000,16308
33706.00000000,16328
33707.00000000,16324
33708.00000000,16315
33708.00000000,16320
33709.00000000,16322
33710.00000000,16328
33711.00000000,16298
33712.00000000,16310
33712.00000000,16317
33713.00000000,16321
33714.00000000,16288
33715.00000000,16288
33716.00000000,16295
33716.00000000,16306
33717.00000000,16310
33718.00000000,16325
33719.00000000,16341
33720.00000000,16324
33720.00000000,16335
33721.00000000,16332
33722.00000000,16318
33723.00000000,16325
33724.00000000,16329
33724.00000000,16316
33725.00000000,16333
33726.00000000,16330
33727.00000000,16320
33728.00000000,16333
33728.00000000,16340
33729.00000000,16335
33730.00000000,16329
33731.00000000,16330
33731.00000000,16319
33732.00000000,16336
33733.00000000,16319
33734.00000000,16322
33734.00000000,16311
33735.00000000,16314
33736.00000000,16322
33737.00000000,16326
33737.00000000,16316
33738.00000000,16326
33739.00000000,16326
33740.00000000,16306
33740.00000000,16324
33741.00000000,16334
33742.00000000,16325
33742.00000000,16326
33743.00000000,16331
33744.00000000,16330
33745.00000000,16311
33746.00000000,16321
33746.00000000,16334
33747.00000000,16332
33749.00000000,16318
33751.00000000,16311
33752.00000000,16302
33754.00000000,16320
33755.00000000,16328
33756.00000000,16327
33757.00000000,16319
33757.00000000,16307
33758.00000000,16315
33759.00000000,16326
33760.00000000,16308
33760.00000000,16320
33761.00000000,16327
33762.00000000,16336
33763.00000000,16315
33763.00000000,16326
33765.00000000,16329
33766.00000000,16333
33767.00000000,16334
33768.00000000,16315
33768.00000000,16312
33769.00000000,16335
33770.00000000,16318
33770.00000000,16320
33771.00000000,16332
33772.00000000,16317
33772.00000000,16340
33773.00000000,16315
33774.00000000,16323
33774.00000000,16332
33775.00000000,16331
33776.00000000,16321
33776.00000000,16333
33777.00000000,16323
33778.00000000,16307
33779.00000000,16326
33780.00000000,16309
33781.00000000,16303
33782.00000000,16317
33785.00000000,16255
33786.00000000,16256
33788.00000000,16253
33789.00000000,16254
33790.00000000,16255
33791.00000000,16253
33792.00000000,16313
33793.00000000,16302
33794.00000000,16274
33795.00000000,16259
33797.00000000,16314
33798.00000000,16340
33798.00000000,16338
33799.00000000,16324
33800.00000000,16340
33801.00000000,16327
33801.00000000,16340
33802.00000000,16335
33803.00000000,16339
33804.00000000,16328
33806.00000000,16304
33812.00000000,16304
33813.00000000,16303
33814.00000000,16303
33815.00000000,16305
33816.00000000,16304
33817.00000000,16319
33819.00000000,16299
33820.00000000,16292
33821.00000000,16303
33822.00000000,16320
33822.00000000,16310
33823.00000000,16316
33824.00000000,16319
33825.00000000,16303
33825.00000000,16307
33826.00000000,16312
33827.00000000,16303
33828.00000000,16318
33829.00000000,16315
33829.00000000,16302
33830.00000000,16315
33831.00000000,16323
33832.00000000,16310
33832.00000000,16317
33833.00000000,16313
33834.00000000,16300
33835.00000000,16326
33836.00000000,16311
33836.00000000,16304
33837.00000000,16307
33838.00000000,16316
33839.00000000,16303
33839.00000000,16318
33840.00000000,16314
33841.00000000,16328
33842.00000000,16311
33843.00000000,16316
33844.00000000,16302
33845.00000000,16313
33845.00000000,16321
33846.00000000,16310
33847.00000000,16309
33848.00000000,16298
33849.00000000,16309
33850.00000000,16306
33851.00000000,16320
33852.00000000,16316
33853.00000000,16309
33854.00000000,16317
33855.00000000,16316
33856.00000000,16308
33857.00000000,16300
33858.00000000,16316
33859.00000000,16319
33860.00000000,16299
33861.00000000,16314
33862.00000000,16321
33863.00000000,16327
33864.00000000,16319
33865.00000000,16311
33866.00000000,16316
33867.00000000,16307
33868.00000000,16304
33869.00000000,16322
33869.00000000,16317
33870.00000000,16312
33871.00000000,16306
33872.00000000,16319
33873.00000000,16327
33874.00000000,16319
33875.00000000,16332
33876.00000000,16320
33877.00000000,16308
33878.00000000,16314
33879.00000000,16329
33880.00000000,16323
33880.00000000,16315
33882.00000000,16301
33884.00000000,16332
33885.00000000,16307
33886.00000000,16301
33886.00000000,16323
33887.00000000,16309
33888.00000000,16328
33888.00000000,16328
33891.00000000,16316
33892.00000000,16320
33893.00000000,16336
33894.00000000,16321
33895.00000000,16332
33896.00000000,16332
33896.00000000,16330
33898.00000000,16308
33900.00000000,16307
33901.00000000,16322
33902.00000000,16253
33905.00000000,16240
33906.00000000,16257
33907.00000000,16250
33910.00000000,16265
33912.00000000,16183
33914.00000000,16182
33917.00000000,16180
33918.00000000,16176
33920.00000000,16176
33921.00000000,16174
33922.00000000,16176
33924.00000000,16177
33925.00000000,16175
33926.00000000,16173
33928.00000000,16176
33929.00000000,16176
33931.00000000,16174
33933.00000000,16172
33937.00000000,16172
33938.00000000,16173
33940.00000000,16173
33942.00000000,16173
33943.00000000,16171
33945.00000000,16224
33947.00000000,16287
33948.00000000,16271
33950.00000000,16307
33952.00000000,16302
33954.00000000,16318
33956.00000000,16301
33957.00000000,16283
33958.00000000,16310
33960.00000000,16221
33966.00000000,16240
33967.00000000,16248
33968.00000000,16251
33969.00000000,16233
33971.00000000,16239
33973.00000000,16237
33979.00000000,16243
33982.00000000,16293
33983.00000000,16270
33986.00000000,16253
33989.00000000,16207
33991.00000000,16219
33994.00000000,16243
33995.00000000,16246
33997.00000000,16266
33998.00000000,16274
34000.00000000,16314
34001.00000000,16328
34001.00000000,16319
34006.00000000,16262
34008.00000000,16259
34012.00000000,16258
34014.00000000,16254
34017.00000000,16277
34019.00000000,16271
34022.00000000,16248
34025.00000000,16247
34027.00000000,16199
34028.00000000,16177
34030.00000000,16151
34036.00000000,16145
34040.00000000,16134
34042.00000000,16136
34046.00000000,16147
34052.00000000,16153
34060.00000000,16111
34070.00000000,16092
34075.00000000,16099
34105.00000000,16090
34116.00000000,16095
34124.00000000,16096
34131.00000000,16092
34139.00000000,16092
34147.00000000,16090
34160.00000000,16094
34165.00000000,16092
34169.00000000,16094
34173.00000000,16094
34175.00000000,16094
34179.00000000,16132
34183.00000000,16119
34185.00000000,16122
34187.00000000,16145
34190.00000000,16115
34192.00000000,16125
34194.00000000,16147
34195.00000000,16205
34199.00000000,16115
34201.00000000,16114
34203.00000000,16139
34205.00000000,16146
34206.00000000,16156
34207.00000000,16155
34209.00000000,16149
34211.00000000,16149
34212.00000000,16161
34213.00000000,16129
34214.00000000,16114
34214.00000000,16125
34215.00000000,16141
34216.00000000,16183
34217.00000000,16164
34218.00000000,16146
34220.00000000,16138
34221.00000000,16150
34222.00000000,16156
34222.00000000,16148
34224.00000000,16129
34227.00000000,16131
34229.00000000,16125
34231.00000000,16128
34232.00000000,16128
34233.00000000,16137
34234.00000000,16161
34235.00000000,16158
34237.00000000,16152
34238.00000000,16160
34239.00000000,16157
34240.00000000,16147
34241.00000000,16178
34243.00000000,16150
34244.00000000,16144
34244.00000000,16141
34246.00000000,16167
34247.00000000,16165
34247.00000000,16171
34249.00000000,16161
34250.00000000,16173
34251.00000000,16176
34252.00000000,16189
34253.00000000,16172
34255.00000000,16160
34256.00000000,16138
34258.00000000,16132
34258.00000000,16137
34260.00000000,16173
34262.00000000,16172
34263.00000000,16163
34264.00000000,16138
34265.00000000,16170
34267.00000000,16163
34269.00000000,16130
34272.00000000,16141
34274.00000000,16153
34277.00000000,16100
34278.00000000,16103
34281.00000000,16115
34285.00000000,16091
34288.00000000,16085
34292.00000000,16081
34294.00000000,16081
34295.00000000,16089
34296.00000000,16082
34298.00000000,16082
34299.00000000,16088
34301.00000000,16084
34303.00000000,16100
34306.00000000,16101
34307.00000000,16092
34309.00000000,16078
34310.00000000,16071
34312.00000000,16074
34315.00000000,16112
34316.00000000,16076
34318.00000000,16070
34319.00000000,16071
34320.00000000,16068
34321.00000000,16071
34322.00000000,16075
34322.00000000,16074
34323.00000000,16098
34326.00000000,16074
34329.00000000,16103
34333.00000000,16097
34335.00000000,16122
34350.00000000,16086
34353.00000000,16098
34357.00000000,16097
34362.00000000,16065
34371.00000000,16077
34376.00000000,16075
34388.00000000,16269
34392.00000000,16101
34396.00000000,16109
34399.00000000,16231
34401.00000000,16122
34406.00000000,16116
34410.00000000,16246
34415.00000000,16212
34418.00000000,16171
34423.00000000,16126
34431.00000000,16102
34434.00000000,16103
34442.00000000,16241
34460.00000000,16111
34470.00000000,16175
34484.00000000,16158
34508.00000000,16170
34527.00000000,16164
34534.00000000,16161
